dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AB126BE;;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, OFERTA LIBRE - PERIODICO";2017;29;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";13/10/2026;114417;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";METALPAR;;50229/2016;;0044/16;"SEVA DT-1050";3719340690;"2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";8AB368187GA146181;"MERCEDES BENZ";"OH 1721 L-SB/62";SI;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, OLP:2027-12-31"
AB126BG;;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, OFERTA LIBRE - PERIODICO";2017;29;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";15/02/2027;419394;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";METALPAR;;50229/2016;;0044/16;"SEVA DT-1050";3719340896;"2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";8AB368187GA146179;"MERCEDES BENZ";"OH 1721 L-SB/62";SI;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, OLP:2027-12-31"
AB126CZ;;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, OFERTA LIBRE - PERIODICO";2017;29;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";21/01/2027;259591;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";METALPAR;;50229/2016;;0044/16;"SEVA DT-1050";3719340689;"2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";8AB368187GA146184;"MERCEDES BENZ";"OH 1721 L-SB/62";SI;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, OLP:2027-12-31"
AB562PJ;179;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";12/02/2027;419312;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3718267592;"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044601;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB562PK;146;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";06/11/2026;118175;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3719340692;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044058;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB562PL;163;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";07/11/2026;118207;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3719340842;"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044740;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB562PM;154;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";08/12/2026;253974;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3718267846;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044736;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB562PN;181;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";04/03/2027;422129;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3719340645;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044238;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB562PO;189;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";16/01/2027;259482;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3718267635;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044114;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB700BI;182;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";08/10/2026;113721;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3719340732;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB040821;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB700BJ;164;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";30/01/2027;260276;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3719340666;"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044259;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB717JK;159;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";10/02/2027;262136;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3718310172;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044859;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB717KA;162;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";15/01/2027;259462;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3718267649;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB040965;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB950XR;160;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";11/11/2026;118293;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3718310103;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB044621;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AC019DO;145;"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO";2017;45;2077;30546500086;"LA NUEVA METROPOL S.A.T.A.C.I.";03/03/2027;422088;CENT;"MEDIA DISTANCIA AUTOPISTA DIFERENCIAL";METALPAR;;36130/2017;;0064/17;"SEVA DT-1050";3719340660;"194, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4";9BM382189HB042756;"MERCEDES BENZ";"O 500 U 1826/59";NO;JN:NACIONAL;SI;"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
