dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AA356KS;61;"SERVICIO COMÚN";2016;23;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";04/12/2026;247408;CENT;"URBANO PISO BAJO MOV RED";AUTOBUS;;65045/2016;;074/16;;;126;8AB368185GA146083;"MERCEDES BENZ";"OH 1621 L-SB/55";SI;JN:NACIONAL;SI;UC:2026-12-31
AA383LC;28;"SERVICIO COMÚN";2016;23;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";16/11/2026;243624;CENT;"URBANO PISO BAJO MOV RED";AUTOBUS;;65045/2016;;074/16;;;126;8AB368185GA146202;"MERCEDES BENZ";"OH 1621 L-SB/55";SI;JN:NACIONAL;SI;UC:2026-12-31
AA658LZ;36;"SERVICIO COMÚN";2017;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";14/09/2026;62887;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;126;8BBC59B1AHM002406;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AA755SS;40;"SERVICIO COMÚN";2017;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";10/01/2027;301459;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";"BAM BAM";MENGHI;121503/2016;;0181/16;;;126;8BBC59B1AHM002411;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB005GI;2;"SERVICIO COMÚN";2017;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";02/12/2026;246262;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;126;8BBC59B1AHM002413;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB005GJ;72;"SERVICIO COMÚN";2017;23;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";30/11/2026;246082;CENT;"URBANO PISO BAJO MOV RED";AUTOBUS;;65045/2016;;074/16;;;126;8AB368185HA146637;"MERCEDES BENZ";"OH 1621 L-SB/55";SI;JN:NACIONAL;SI;UC:2027-12-31
AB069CM;49;"SERVICIO COMÚN";2017;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";04/01/2027;299506;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";"BAM BAM";MENGHI;121503/2016;;0181/16;;;126;8BBC59B1AHM002418;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB181NJ;10;"SERVICIO COMÚN";2017;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";28/02/2027;334932;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;126;8BBC59B1AHM002427;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB181RQ;15;"SERVICIO COMÚN";2017;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";22/02/2027;334471;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;126;8BBC59B1AHM002440;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AD573KY;63;"SERVICIO COMÚN";2019;25;2119;30546343053;"CARDENAS S.A. EMPRESA DE TRANSPORTES";27/12/2026;299101;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";"LA FAVORITA";;68086/2016;;0067/16;;;126;8AB368185KA149386;"MERCEDES BENZ";"OH 1621 L-SB/55";SI;JN:NACIONAL;SI;UC:2029-12-31
