dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AA326DV;6009;"SERVICIO COMÚN";2016;28;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";06/11/2026;115777;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;60;8BBC67B1AGM000773;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2020-07-17
AA326DZ;6065;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";15/10/2026;114284;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AGM002262;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-07-15
AA336LD;6023;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";25/02/2027;419964;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AGM002272;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-06
AA336LK;6040;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";20/09/2026;66861;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AGM002273;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-12-31
AA446ID;6039;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";23/10/2026;115633;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002280;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-12-31
AA446IF;6066;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";24/10/2026;115654;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002282;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-05-22
AA446IG;6060;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";13/11/2026;119192;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002281;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-05-22
AA467DL;6026;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";21/01/2027;259222;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002291;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-10
AA467DM;6031;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";22/01/2027;259250;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002296;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-10-08
AA467DN;6034;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";05/02/2027;260646;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002299;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-10-08
AA467DP;6025;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";06/01/2027;255984;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002290;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-05
AA467DQ;6032;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";07/01/2027;256012;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002297;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-10-08
AA467DR;6033;"SERVICIO DIFERENCIAL RECONVERTIDO";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";07/02/2027;260682;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002298;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;DR:2020-10-08
AA467DS;6024;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";10/12/2026;253165;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002289;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-05
AA467EA;6014;"SERVICIO COMÚN";2017;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";07/11/2026;115803;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002288;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-05
AA467EB;6029;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";04/02/2027;260624;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002294;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-05
AA467EC;6028;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";22/12/2026;255192;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002293;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-06
AA467ED;6036;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";17/12/2026;253263;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002301;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2021-01-22
AA467EE;6027;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";14/01/2027;259088;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002292;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-05
AA467EG;6013;"SERVICIO COMÚN";2017;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";08/12/2026;253113;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002287;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-08-04
AA467EH;6035;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";18/12/2026;253286;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002300;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2021-01-22
AA467EN;6030;"SERVICIO COMÚN";2016;25;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";06/02/2027;260662;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;60;8BBC59B1AHM002295;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2020-10-08
AA537LN;6073;"SERVICIO COMÚN";2017;28;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";11/12/2026;253186;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;60;8BBC67B1AHM000820;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2022-03-03
AA537LO;6076;"SERVICIO COMÚN";2017;28;2075;30571537644;"MICRO OMNIBUS NORTE S.A. (M.O.N.S.A.)";19/12/2026;255168;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;60;8BBC67B1AHM000822;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2022-03-10
