dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AA132UA;4906;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";31/01/2027;260586;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000684;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA132UB;4935;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";19/12/2026;255172;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000693;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA132UH;4938;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";18/12/2026;253287;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000719;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA132UI;4945;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";22/12/2026;255203;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000720;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA166FN;4936;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";23/12/2026;255220;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000694;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA166FO;4954;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";24/12/2026;255234;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000721;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA229RI;4959;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";07/01/2027;256017;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000723;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA229RJ;4957;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";25/12/2026;255854;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000722;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA229RZ;4960;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";26/02/2027;419985;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000724;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA229SC;4972;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";18/02/2027;418978;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000725;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA229SE;4927;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";28/02/2027;420011;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000692;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA229SL;4973;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";14/02/2027;418956;CENT;"URBANO COMÚN CON AIRE";"BAM BAM";;61298/2015;;0053/15;;;24;8BBC67B1AGM000726;AGRALE;"MT 17.0 LE (L24- 106)";SI;JN:NACIONAL;SI;UC:2026-12-31
AA366GD;4919;"SERVICIO COMÚN";2017;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";03/12/2026;122395;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;24;8BBC67B1AHM000792;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2026-12-02
AA366GL;4908;"SERVICIO COMÚN";2016;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";03/03/2027;420074;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;24;8BBC67B1AHM000791;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2026-12-31
AC453RI;4934;"SERVICIO COMÚN";2018;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";08/10/2026;67062;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;24;8BBC67B1AJM001055;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2028-12-31
AC453RJ;4967;"SERVICIO COMÚN";2018;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";21/10/2026;114396;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;24;8BBC67B1AJM001048;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2028-12-31
AC453RK;4977;"SERVICIO COMÚN";2018;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";27/10/2026;115683;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;24;8BBC67B1AJM001051;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2028-12-31
AC453RL;4978;"SERVICIO COMÚN";2018;28;2005;30546341077;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";24/10/2026;115661;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65132/2016;;0057/16;;;24;8BBC67B1AJM001052;AGRALE;"MT 17.0 LE 6000";SI;JN:NACIONAL;SI;UC:2028-12-31
