dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AA681EE;8505;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";25/02/2027;419958;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AHM002356;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-06-02
AA836QY;8520;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";15/11/2026;119245;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AHM002368;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-06-02
AA836QZ;8503;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";22/11/2026;122245;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AHM002369;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-06-04
AA894KA;8708;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";20/11/2026;119346;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;128;8BBC59B1AHM002367;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-06-02
AA894KD;8507;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";26/11/2026;122275;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AHM002402;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-06-04
AB345QR;8821;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";21/09/2026;66886;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AHM002441;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB345QU;8826;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";20/02/2027;419026;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AHM002444;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB379WR;8820;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";09/11/2026;119106;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AHM002460;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB379WS;8823;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";09/10/2026;67085;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AHM002462;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB379WT;8521;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";11/11/2026;119130;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AHM002464;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB411OU;8702;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";18/11/2026;119300;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AHM002459;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2026-09-26
AB411PC;8824;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";16/11/2026;119274;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AHM002461;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB411PG;8827;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";08/11/2026;115841;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AHM002463;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB629FV;8822;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";13/12/2026;253235;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AIM002465;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB629FX;8814;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";25/12/2026;255855;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AIM002469;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AB984ME;8816;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";13/02/2027;418903;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AJM002480;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
AB984MF;8731;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";18/02/2027;418973;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;128;8BBC59B1AJM002485;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
AB984MG;8817;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";18/02/2027;418972;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AJM002484;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
AC139NW;8819;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";09/11/2026;119107;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AJM002483;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AC139NX;8815;"SERVICIO COMÚN";2017;25;2048;30546246945;"EL PUENTE S.A.T.";06/12/2026;253101;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;158;8BBC59B1AIM002466;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2027-12-31
AC167MI;8523;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";09/10/2026;67083;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AJM002601;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
AC167MJ;8516;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";21/09/2026;66894;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AJM002605;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
AC167MK;8517;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";26/02/2027;419980;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AJM002585;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
AC167MN;8513;"SERVICIO COMÚN";2018;25;2048;30546246945;"EL PUENTE S.A.T.";19/02/2027;418998;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";TODOBUS;;65134/2016;;0056/16;;;32;8BBC59B1AJM002583;AGRALE;"MT 15.0 LE Euro V";SI;JN:NACIONAL;SI;UC:2028-12-31
