dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AB536SO;252;"SERVICIO COMÚN";2017;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";09/07/2026;910918;CENT;"URBANO PISO BAJO MOV RED";METALPAR;;2667/2017;;0007/17;;;159;9BM382189HB039457;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2027-12-31
AB554OH;134;"SERVICIO COMÚN";2017;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";19/02/2027;322422;CENT;"URBANO PISO BAJO MOV RED";METALPAR;;2667/2017;;0007/17;;;159;9BM382189HB042808;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2027-12-31
AB554OI;225;"SERVICIO COMÚN";2017;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";17/01/2027;321703;CENT;"URBANO PISO BAJO MOV RED";METALPAR;;2667/2017;;0007/17;;;159;9BM382189HB040989;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2027-12-31
AB554OJ;224;"SERVICIO COMÚN";2017;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";14/01/2027;110472;CENT;"URBANO PISO BAJO MOV RED";METALPAR;;2667/2017;;0007/17;;;159;9BM382189HB039979;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2027-12-31
AB584DY;57;"SERVICIO COMÚN";2017;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";12/02/2027;322277;CENT;"URBANO PISO BAJO MOV RED";METALPAR;;2667/2017;;0007/17;;;159;9BM382189HB041133;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2027-12-31
AD482RT;15;"SERVICIO COMÚN";2019;25;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";14/01/2027;110469;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";METALPAR;;2665/2017;;0006/17;;;159;8AB368185KA149287;"MERCEDES BENZ";"OH 1621 L-SB/55";SI;JN:NACIONAL;SI;UC:2029-12-31
AD659IO;258;"SERVICIO COMÚN";2019;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";04/12/2026;109642;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";"LA FAVORITA";;68080/2016;;0098/16;;;159;9BM382189CB850172;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2029-12-31
AD659IP;256;"SERVICIO COMÚN";2019;25;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";30/12/2026;110176;CENT;"URBANO COMÚN CON AIRE";METALPAR;;63469/2014;;069/14;;;159;9BM382189CB850114;"MERCEDES BENZ";"O 500 U 1723";SI;JN:NACIONAL;SI;UC:2029-12-31
AE775TZ;257;"SERVICIO COMÚN";2021;28;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";11/12/2026;109821;CENT;"URBANO PISO BAJO MOV RED";"BAM BAM";MENGHI;94775/2016;;0139/16;;;159;9BM382189LB141324;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2031-12-31
AF527HG;202;"SERVICIO COMÚN";2022;28;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";16/09/2026;62334;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";HEPRICAR;;2020-7110397;;018/20;;;159;9BM382189NB260155;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF527HH;203;"SERVICIO COMÚN";2022;28;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";07/09/2026;62161;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";HEPRICAR;;2020-7110397;;018/20;;;159;9BM382189NB256367;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF527HL;266;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";13/10/2026;97487;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266023;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF527HM;264;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";26/09/2026;62542;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266107;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF527HS;262;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";23/09/2026;62485;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB260157;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF589RV;212;"SERVICIO COMÚN";2022;28;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";20/10/2026;97650;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";HEPRICAR;;2020-7110397;;018/20;;;159;9BM382189NB220786;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF589RW;207;"SERVICIO COMÚN";2020;28;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";14/10/2026;97513;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";HEPRICAR;;2020-7110397;;018/20;;;159;9BM382189NB227649;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2030-12-31
AF589RX;263;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";24/10/2026;97781;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB265428;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF589RY;267;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";12/11/2026;105664;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB265529;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF589RZ;261;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";21/10/2026;97690;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266180;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF629KZ;233;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";09/12/2026;109731;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB263575;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RA;265;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";09/12/2026;109741;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB265540;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RB;222;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";17/12/2026;109918;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB260162;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RC;238;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";06/12/2026;109697;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB256365;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RD;237;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";03/12/2026;109613;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB260160;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RE;229;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";18/12/2026;109940;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266026;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RG;268;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";08/12/2026;109709;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB265533;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RH;231;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";26/12/2026;110113;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382180PB267365;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RJ;232;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";02/12/2026;109577;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB260158;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF655RK;219;"SERVICIO COMÚN";2022;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";01/12/2026;109545;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB261304;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2032-12-31
AF745ON;240;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";11/02/2027;322241;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266171;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF745OO;214;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";03/02/2027;322043;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB260153;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF745OQ;218;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";10/02/2027;322203;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB265425;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF745OR;234;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";19/02/2027;322415;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266175;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF803WI;230;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";18/09/2026;62393;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266178;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF803WY;236;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";16/09/2026;62325;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266022;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF803WZ;227;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";14/09/2026;62305;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189PB266111;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
AF862XB;239;"SERVICIO COMÚN";2023;27;2100;30522762179;"MICRO OMNIBUS QUILMES S.A.C.I.F.";16/09/2026;62330;CENT;"URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO";MARCOPOLO.;;2021-7566508;;008/21;;;159;9BM382189NB260152;"MERCEDES BENZ";"O 500 U 1826/59";SI;JN:NACIONAL;SI;UC:2033-12-31
