linea,fecha,dominio,interno
177,09/04/2026,AD198TQ,5300.0
177,09/04/2026,PDM802,5301.0
177,27/05/2026,NMA851,5303.0
177,09/04/2026,AF431KJ,5304.0
177,09/04/2026,NUQ934,5305.0
177,04/02/2026,AC302BG,5306.0
177,27/05/2026,AD266JB,5307.0
177,23/07/2026,AE763OL,5308.0
177,04/02/2026,PPW746,5309.0
177,04/02/2026,AD266UA,5310.0
177,27/05/2026,AE763OI,5311.0
177,23/07/2026,PKN830,5312.0
177,04/02/2026,AF109OK,5314.0
177,23/07/2026,AD109OI,5315.0
177,09/04/2026,AD109OJ,5316.0
177,09/04/2026,AD109OH,5317.0
177,27/05/2026,AD058UZ,5319.0
177,04/02/2026,PKN828,5320.0
177,04/02/2026,ONM509,5321.0
177,23/07/2026,AD085UU,5322.0
177,09/04/2026,AD058UV,5323.0
177,23/07/2026,AB984LC,5324.0
177,23/07/2026,AB933WT,5325.0
177,27/05/2026,AB340HN,5326.0
177,09/04/2026,NMA856,5327.0
177,23/07/2026,AE183RC,5328.0
177,27/05/2026,AB933WR,5329.0
177,09/04/2026,AC302BF,5330.0
177,23/07/2026,PQP075,5331.0
177,27/05/2026,AC467NH,5332.0
177,04/02/2026,AG682PJ,5333.0
177,04/02/2026,AD109OA,5335.0
177,23/07/2026,AC467NE,5336.0
177,04/02/2026,AB984LB,5337.0
177,27/05/2026,AD058UY,5339.0
177,27/05/2026,AG682PL,5340.0
177,27/05/2026,AD198TP,5342.0
177,04/02/2026,AB488PV,5344.0
177,23/07/2026,AC966VL,5345.0
177,09/04/2026,AC966VK,5346.0
,,NAN,
