linea,fecha,dominio,interno
80,2026-02-11 00:00:00,AC921YY,20
80,2026-02-11 00:00:00,AE167IA,52
80,2026-02-11 00:00:00,AE877YW,58
80,2026-02-11 00:00:00,AE919AQ,7
80,2026-02-11 00:00:00,AF372UA,42
80,2026-02-11 00:00:00,AF372UP,8
80,2026-02-11 00:00:00,AH229IM,28
80,2026-02-11 00:00:00,OHJ298,29
80,2026-02-11 00:00:00,OZS2213,47
80,2026-04-17 00:00:00,AC921YP,21
80,2026-04-17 00:00:00,AC921ZA,22
80,2026-04-17 00:00:00,AD922AX,34
80,2026-04-17 00:00:00,AE426YX,51
80,2026-04-17 00:00:00,AE835WB,57
80,2026-04-17 00:00:00,AF016GT,38
80,2026-04-17 00:00:00,AF372UE,48
80,2026-04-17 00:00:00,AF372UL,17
80,2026-04-17 00:00:00,OHJ297,2
80,2026-04-17 00:00:00,OMX962,27
80,2026-06-16 00:00:00,AC921YX,10
80,2026-06-16 00:00:00,AC921ZC,37
80,2026-06-16 00:00:00,AD609MD,6
80,2026-06-16 00:00:00,AD922AV,14
80,2026-06-16 00:00:00,AE167IB,65
80,2026-06-16 00:00:00,AE759AE,49
80,2026-06-16 00:00:00,AF372UT,15
80,2026-06-16 00:00:00,AG822WZ,18
80,2026-06-16 00:00:00,AG835RQ,66
80,2026-07-27 00:00:00,AD922AU,5
80,2026-07-27 00:00:00,AE426YS,23
80,2026-07-27 00:00:00,AE426YT,44
80,2026-07-27 00:00:00,AF016FJ,64
80,2026-07-27 00:00:00,AG822VZ,1
80,2026-07-27 00:00:00,AG835QL,55
80,2026-07-27 00:00:00,AG835RP,76
80,2026-07-27 00:00:00,AG835RS,36
80,2026-07-27 00:00:00,AH229IL,16
80,2026-07-27 00:00:00,AG822VZ,1.0
80,2026-04-17 00:00:00,OHJ297,2.0
80,2026-07-27 00:00:00,AD922AU,5.0
80,2026-06-16 00:00:00,AD609MD,6.0
80,2026-02-11 00:00:00,AE919AQ,7.0
80,2026-02-11 00:00:00,AF372UP,8.0
80,2026-06-16 00:00:00,AC921YX,10.0
80,2026-06-16 00:00:00,AD922AV,14.0
80,2026-06-16 00:00:00,AF372UT,15.0
80,2026-07-27 00:00:00,AH229IL,16.0
80,2026-04-17 00:00:00,AF372UL,17.0
80,2026-06-16 00:00:00,AG822WZ,18.0
80,2026-02-11 00:00:00,AC921YY,20.0
80,2026-04-17 00:00:00,AC921YP,21.0
80,2026-04-17 00:00:00,AC921ZA,22.0
80,2026-07-27 00:00:00,AE426YS,23.0
80,2026-04-17 00:00:00,OMX962,27.0
80,2026-02-11 00:00:00,AH229IM,28.0
80,2026-02-11 00:00:00,OHJ298,29.0
80,2026-04-17 00:00:00,AD922AX,34.0
80,2026-07-27 00:00:00,AG835RS,36.0
80,2026-06-16 00:00:00,AC921ZC,37.0
80,2026-04-17 00:00:00,AF016GT,38.0
80,2026-02-11 00:00:00,AF372UA,42.0
80,2026-07-27 00:00:00,AE426YT,44.0
80,2026-02-11 00:00:00,OZS2213,47.0
80,2026-04-17 00:00:00,AF372UE,48.0
80,2026-06-16 00:00:00,AE759AE,49.0
80,2026-04-17 00:00:00,AE426YX,51.0
80,2026-02-11 00:00:00,AE167IA,52.0
80,2026-07-27 00:00:00,AG835QL,55.0
80,2026-04-17 00:00:00,AE835WB,57.0
80,2026-02-11 00:00:00,AE877YW,58.0
80,2026-07-27 00:00:00,AF016FJ,64.0
80,2026-06-16 00:00:00,AE167IB,65.0
80,2026-06-16 00:00:00,AG835RQ,66.0
80,2026-07-27 00:00:00,AG835RP,76.0
