linea,fecha,dominio,interno
113,2026-02-13 00:00:00,AF005RG,4.0
113,2026-07-20 00:00:00,AE870AW,5.0
113,2026-05-22 00:00:00,AE599SI,8.0
113,2026-04-06 00:00:00,AG732TI,12.0
113,2026-05-22 00:00:00,AE599SK,13.0
113,2026-04-06 00:00:00,AE338CF,15.0
113,2026-02-13 00:00:00,AH874OW,17.0
113,2026-07-20 00:00:00,AE782BY,19.0
113,2026-07-20 00:00:00,AE870AX,20.0
113,2026-07-20 00:00:00,AE870AY,21.0
113,2026-02-13 00:00:00,AG663RO,22.0
113,2026-04-06 00:00:00,AH574RZ,24.0
113,2026-05-22 00:00:00,AE599SM,25.0
113,2026-02-13 00:00:00,AH940KA,26.0
113,2026-04-06 00:00:00,AG732UY,27.0
113,2026-07-20 00:00:00,AE769DL,28.0
113,2026-05-22 00:00:00,AE870AZ,32.0
113,2026-02-13 00:00:00,AF200XU,33.0
113,2026-07-20 00:00:00,AE051EW,42.0
113,2026-07-20 00:00:00,AE782BX,44.0
113,2026-04-06 00:00:00,AF930YS,49.0
113,2026-02-13 00:00:00,AH499GI,52.0
113,2026-04-06 00:00:00,AF930YU,56.0
113,2026-05-22 00:00:00,AD229OQ,57.0
113,2026-04-06 00:00:00,AE445VG,59.0
113,2026-05-22 00:00:00,AE599SL,60.0
113,2026-05-22 00:00:00,AE445VF,64.0
