dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AB493PW,68,SERVICIO COMÚN,2017,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,04/10/2026,113632,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187HA146469,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2027-12-31
AB493PX,41,SERVICIO COMÚN,2017,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,22/02/2027,419589,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187HA146783,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2027-12-31
AB493PY,39,SERVICIO COMÚN,2017,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,05/03/2027,422179,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187HA146758,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2027-12-31
AC514TN,38,SERVICIO COMÚN,2018,28,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,08/02/2027,262092,CENT,URBANO PISO BAJO MOV RED,BAM BAM,MENGHI,94769/2016,,0140/16,,,29,8AB368187JA147331,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC514TV,27,SERVICIO COMÚN,2018,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,01/02/2027,260326,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187JA147335,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC514TX,50,SERVICIO COMÚN,2018,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,22/02/2027,419587,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187JA149029,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC645VL,32,SERVICIO COMÚN,2018,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,08/02/2027,262090,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187JA147330,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC736AN,15,SERVICIO COMÚN,2018,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,15/02/2027,419378,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187JA149052,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD015TD,52,SERVICIO COMÚN,2018,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,02/11/2026,117486,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,29,8AB368187JA149034,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD015TZ,37,SERVICIO COMÚN,2018,29,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,21/11/2026,119708,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,METALPAR,,31370/2017,,057/17,,,29,8AB368187JA149110,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD015VC,30,SERVICIO COMÚN,2018,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,23/11/2026,119775,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187JA149069,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD266IR,6,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,21/09/2026,67361,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,29,8AB368187KA149179,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD411ZN,24,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,21/09/2026,67350,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,29,8AB368187KA149251,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD506DC,18,SERVICIO COMÚN,2019,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,01/02/2027,260336,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187KA149346,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD716KU,28,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,16/11/2026,119613,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187LA149537,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD716KV,10,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,04/10/2026,113630,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187KA149508,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD862LN,67,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,01/02/2027,260333,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187KA149503,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD894QG,12,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,27/12/2026,255841,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,29,8AB368187KA149494,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD956UG,53,SERVICIO COMÚN,2019,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,13/12/2026,254139,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,29,8AB368187LA149596,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AD979JM,13,SERVICIO COMÚN,2020,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,09/11/2026,118262,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187LA149588,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AD979JO,5,SERVICIO COMÚN,2020,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,30/11/2026,122955,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187LA149734,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AD979JP,19,SERVICIO COMÚN,2020,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,11/01/2027,259388,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187LA149587,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AD979KE,25,SERVICIO COMÚN,2020,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,02/11/2026,117484,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187LA149592,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AD979LF,33,SERVICIO COMÚN,2020,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,13/12/2026,254156,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187LA149831,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AD979LN,70,SERVICIO COMÚN,2020,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,04/01/2027,256447,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187LA149735,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AE313DT,62,SERVICIO COMÚN,2020,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,16/11/2026,119608,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187LA149978,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AE313ES,69,SERVICIO COMÚN,2020,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,30/11/2026,122953,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187LA149972,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AE583LD,64,SERVICIO COMÚN,2021,25,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,25/10/2026,117336,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,50239/2016,,0048/16,,,29,8AB368187MA150260,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE583LE,47,SERVICIO COMÚN,2021,25,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,25/10/2026,117325,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,50239/2016,,0048/16,,,29,8AB368187MA150267,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE583LK,51,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,18/10/2026,114545,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150177,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE583LL,34,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,18/10/2026,114552,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150120,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE618TI,40,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,15/02/2027,419381,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150119,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE618TJ,36,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,04/01/2027,256439,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150121,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE853WP,57,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,13/12/2026,254137,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150600,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE853WQ,58,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,27/12/2026,255843,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150601,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE853WV,66,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,11/01/2027,259393,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150602,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AE853WW,9,SERVICIO COMÚN,2021,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,06/12/2026,253958,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187MA150588,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2031-12-31
AF098UQ,11,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,02/11/2026,117478,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA150717,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF098UR,31,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,02/11/2026,117481,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA150719,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF098US,45,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,11/10/2026,113840,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA150730,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF184YU,48,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,28/02/2027,420375,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151108,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF184YV,65,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,14/09/2026,66371,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151107,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF293LA,26,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,11/10/2026,113832,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151106,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF293LE,1,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,28/09/2026,67488,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151228,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF293LT,59,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,25/10/2026,117335,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151226,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF293LU,29,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,25/10/2026,117326,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151227,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF293LW,60,SERVICIO COMÚN,2022,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,09/11/2026,118266,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151224,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF293LX,56,SERVICIO COMÚN,2022,30,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,09/11/2026,118265,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187NA151225,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AG395IJ,74,SERVICIO COMÚN,2024,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,06/12/2026,253947,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187PA152024,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2034-12-31
AG395IV,72,SERVICIO COMÚN,2024,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,13/12/2026,254152,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187PA151811,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2034-12-31
AG717DQ,44,SERVICIO COMÚN,2024,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,05/03/2027,422169,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187RA152143,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2034-12-31
AG717DR,71,SERVICIO COMÚN,2024,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,28/09/2026,67497,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187RA152142,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2034-12-31
AG717DS,16,SERVICIO COMÚN,2024,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,22/02/2027,419598,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187RA152145,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2034-12-31
AG717DU,73,SERVICIO COMÚN,2024,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,28/09/2026,67491,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187RA152144,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2034-12-31
AH991DR,61,SERVICIO COMÚN,2026,27,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,11/01/2027,259385,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,29,8AB368187TA153296,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2036-12-31
AI105RP,22,SERVICIO COMÚN,2026,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,28/02/2027,420368,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187SA152965,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2036-12-31
AI105RS,43,SERVICIO COMÚN,2026,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,28/02/2027,420373,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,29,8AB368187SA152964,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2036-12-31
AI396NC,35,SERVICIO COMÚN,2026,26,2064,30546337150,EMP.DE TTE. PEDRO DE MENDOZA COM. E IND.,29/01/2027,260256,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,EUROPEO,2025-78757391,,2025-101204766,,,29,8AB368187TA153295,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2036-12-31
