dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AB422HF,716,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA",2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,22/10/2026,134794,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9542033,"129, 2033IE, 2033OE",8AB368187HA146819,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31"
AB422HH,713,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,14/10/2026,86495,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9544174,129,8AB368187HA146813,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HI,714,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,25/09/2026,84106,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9542480,129,8AB368187HA146818,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HJ,709,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,04/11/2026,135082,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9160135,129,8AB368187HA146812,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HL,705,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,27/09/2026,86075,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,39115/2017,,0070/17,CONTINENTAL,9551216,129,9BM382189HB036062,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HM,723,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,02/01/2027,140159,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,39115/2017,,0070/17,CONTINENTAL,09008704,129,9BM382189HB036084,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HN,706,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,07/10/2026,86312,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,39115/2017,,0070/17,CONTINENTAL,09529158,129,9BM382189GB032904,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HQ,710,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,30/11/2026,139310,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9601878,129,8AB368187HA146827,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HR,711,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,30/10/2026,135020,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9601882,129,8AB368187HA146830,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,AC:2027-12-31
AB422HS,712,SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA,2017,45,2033,30546250551,LA CENTRAL DE VICENTE LOPEZ S.A.C.,28/09/2026,86096,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,ITALBUS,,31369/2017,,0069/17,CONTINENTAL,9542808,129,8AB368187HA146863,MERCEDES BENZ,OH 1721 L-SB/62,NO,JN:NACIONAL,SI,AC:2027-12-31
