dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AA242QH,47,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,14/10/2026,76999,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146343,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AA242QI,53,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,04/11/2026,125460,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146342,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AA242QJ,50,SERVICIO COMÚN,2016,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,27/09/2026,74615,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AC368185GA146046,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2026-12-31
AA672GP,36,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,29/12/2026,265559,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146472,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AA672GQ,40,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,02/01/2027,265583,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,FULL CONTR,,113,8AB368185HA146438,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AA672GR,38,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,19/12/2026,263438,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146436,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AA672GS,35,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,06/01/2027,269568,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146471,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AB088EC,2,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,18/12/2026,263425,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146506,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AB088EE,18,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,09/12/2026,263363,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146512,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AB088EF,43,SERVICIO COMÚN,2017,25,2037,30546228106,BERNARDINO RIVADAVIA S.A.T.A.,03/12/2026,130815,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,113,8AB368185HA146511,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
