dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AB562PJ,179,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2017,45,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,12/02/2027,419312,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,METALPAR,,36130/2017,,0064/17,SEVA DT-1050,3718267592,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382189HB044601,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB562PL,163,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2017,45,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,07/11/2026,118207,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,METALPAR,,36130/2017,,0064/17,SEVA DT-1050,3719340842,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382189HB044740,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AB700BJ,164,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2017,45,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,30/01/2027,260276,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,METALPAR,,36130/2017,,0064/17,SEVA DT-1050,3719340666,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382189HB044259,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AC019DU,150,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2017,45,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,03/03/2027,422097,CENT,MEDIA DISTANCIA AUTOPISTA DIFERENCIAL,METALPAR,,36130/2017,,0064/17,SEVA DT-1050,3719340646,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382189HB042667,MERCEDES BENZ,O 500 U 1826/59,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2027-12-31, OLP:2027-12-31"
AE073BI,112,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2020,49,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,11/02/2027,262163,CENT,MEDIA DISTANCIA AUTOPISTA COMÚN,METALSUR,,2019-105772654,,077/19,SEVA DT-1050,3718454164,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382185KB102084,MERCEDES BENZ,O 500 M 1826/30,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2030-12-31, OLP:2030-12-31"
AE091TA,128,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2020,49,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,02/03/2027,420446,CENT,MEDIA DISTANCIA AUTOPISTA COMÚN,METALSUR,,2019-105772654,,077/19,SEVA DT-1050,3718105551,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382185KB101060,MERCEDES BENZ,O 500 M 1826/30,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2030-12-31, OLP:2030-12-31"
AE091TJ,111,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2020,49,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,10/02/2027,262121,CENT,MEDIA DISTANCIA AUTOPISTA COMÚN,METALSUR,,2019-105772654,,077/19,SEVA DT-1050,3718105566,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382185KB107404,MERCEDES BENZ,O 500 M 1826/30,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2030-12-31, OLP:2030-12-31"
AE091TK,109,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2020,49,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,07/02/2027,262071,CENT,MEDIA DISTANCIA AUTOPISTA COMÚN,METALSUR,,2019-105772654,,077/19,SEVA DT-1050,3718305649,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382185KB108079,MERCEDES BENZ,O 500 M 1826/30,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2030-12-31, OLP:2030-12-31"
AE129OJ,117,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2020,49,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,06/02/2027,262032,CENT,MEDIA DISTANCIA AUTOPISTA COMÚN,METALSUR,,2019-105772654,,077/19,SEVA DT-1050,3718220336,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382185KB101226,MERCEDES BENZ,O 500 M 1826/30,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2030-12-31, OLP:2030-12-31"
AE129OL,119,"OFERTA LIBRE - EVENTO UNICO, INTERJURISDICCIONAL - EVENTO UNICO, SERVICIO COMÚN MEDIA DISTANCIA x AUTOPISTA, OFERTA LIBRE - PERIODICO",2020,49,2077,30546500086,LA NUEVA METROPOL S.A.T.A.C.I.,20/01/2027,259550,CENT,MEDIA DISTANCIA AUTOPISTA COMÚN,METALSUR,,2019-105772654,,077/19,SEVA DT-1050,3718105553,"195, 2077IE, 2077OE, 2077OP1, 2077OP11, 2077OP12, 2077OP13, 2077OP14, 2077OP15, 2077OP16, 2077OP17, 2077OP2, 2077OP23, 2077OP26, 2077OP27, 2077OP28, 2077OP29, 2077OP3, 2077OP30, 2077OP31, 2077OP32, 2077OP4",9BM382185KB101008,MERCEDES BENZ,O 500 M 1826/30,NO,JN:NACIONAL,SI,"OLEU:2027-09-05, IE:2027-09-05, AC:2030-12-31, OLP:2030-12-31"
