dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AB533RN;548;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;18/12/2026;253285;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AIM000950;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AB709YG;525;SERVICIO COMÚN;2018;25;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;10/12/2026;253166;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65134/2016;;0056/16;;;91;8BBC59B1AJM002510;AGRALE;MT 15.0 LE Euro V;SI;JN:NACIONAL;SI;UC:2028-12-31
AB709ZR;518;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;13/01/2027;259061;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM000981;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AB771DA;521;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;24/01/2027;260503;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM000982;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AB771DB;526;SERVICIO COMÚN;2018;25;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;04/12/2026;130819;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65134/2016;;0056/16;;;91;8BBC59B1AJM002511;AGRALE;MT 15.0 LE Euro V;SI;JN:NACIONAL;SI;UC:2028-12-31
AC167MM;502;SERVICIO COMÚN;2018;25;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;09/12/2026;253135;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65134/2016;;0056/16;;;91;8BBC59B1AJM002606;AGRALE;MT 15.0 LE Euro V;SI;JN:NACIONAL;SI;UC:2024-03-01
AC669YF;524;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;12/02/2027;418870;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM001134;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AC669YH;528;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;06/11/2026;125472;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM001135;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AC669YI;537;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;21/02/2027;419055;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM001136;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AC829ZO;546;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;11/11/2026;125519;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM001132;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AC829ZP;545;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;19/11/2026;130703;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM001131;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
AC829ZQ;543;SERVICIO COMÚN;2018;28;2013;30546366460;TRANSPORTES LOPE DE VEGA S.A.C.I.;16/11/2026;130682;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;65132/2016;;0057/16;;;91;8BBC67B1AJM001130;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2028-12-31
