dominio;empresaNro;razonSocial;linea;interno;anioModelo;chasisMarca;carroceriaMarca;vigenciaHasta;vigenciaHastaInspeccionTecnica;tecnicaNro
AE971GA;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4870;2021;;;31/12/2031;15/10/2026;114281
AE971GB;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4869;2021;;;31/12/2031;14/10/2026;114262
AF021OW;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4873;2021;;;31/12/2031;20/10/2026;114369
AF021OZ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4874;2021;;;31/12/2031;16/10/2026;114304
AF069QF;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4838;2021;;;31/12/2031;15/11/2026;119237
AF069QG;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4825;2021;;;31/12/2031;14/11/2026;119217
AF069QH;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4875;2021;;;31/12/2031;18/10/2026;114356
AF069QI;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4820;2021;;;31/12/2031;05/11/2026;115761
AF069QJ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4821;2021;;;31/12/2031;08/11/2026;115820
AF069QQ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4876;2021;;;31/12/2031;08/11/2026;115838
AF069QT;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4837;2021;;;31/12/2031;06/11/2026;115791
AF069RM;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4877;2021;;;31/12/2031;11/11/2026;119119
AF106VG;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4801;2022;;;31/12/2032;13/12/2026;253231
AF106VI;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4803;2022;;;31/12/2032;18/12/2026;253284
AF159UD;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4802;2022;;;31/12/2032;03/01/2027;255947
AF159UF;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4804;2022;;;31/12/2032;04/01/2027;255973
AF159UG;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4805;2022;;;31/12/2032;04/01/2027;255972
AF159VT;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4810;2022;;;31/12/2032;05/02/2027;260644
AF159VU;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4809;2022;;;31/12/2032;17/01/2027;259177
AF159VV;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4808;2022;;;31/12/2032;10/02/2027;260715
AF159VW;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4806;2022;;;31/12/2032;07/01/2027;256008
AF159VX;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4807;2022;;;31/12/2032;17/01/2027;259162
AF266II;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4704;2022;;;31/12/2032;17/05/2026;717060
AF266IJ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4706;2022;;;31/12/2032;17/10/2026;77034
AF266IK;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4812;2022;;;31/12/2032;11/10/2026;114231
AF266IL;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4707;2022;;;31/12/2032;20/10/2026;125359
AF266IM;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4710;2022;;;31/12/2032;22/10/2026;125381
AF266IN;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4713;2022;;;31/12/2032;21/10/2026;125368
AF266IO;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4811;2022;;;31/12/2032;08/02/2027;260703
AF266IP;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4741;2022;;;31/12/2032;13/11/2026;125549
AF266IR;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4733;2022;;;31/12/2032;19/12/2026;263442
AF266IS;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4711;2022;;;31/12/2032;27/11/2026;130780
AF266IT;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4709;2022;;;31/12/2032;18/12/2026;263427
AF266IU;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4721;2022;;;31/12/2032;13/12/2026;263398
AF266IV;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4745;2022;;;31/12/2032;27/12/2026;265548
AF293TX;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4732;2022;;;31/12/2032;10/01/2027;269600
AF293VQ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4725;2022;;;31/12/2032;18/12/2026;263430
AF293VR;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4729;2022;;;31/12/2032;18/01/2027;269668
AF332OP;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4751;2022;;;31/12/2032;25/01/2027;272079
AF332OQ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4742;2022;;;31/12/2032;18/01/2027;269672
AF332OR;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4749;2022;;;31/12/2032;08/02/2027;347371
AF332OS;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4746;2022;;;31/12/2032;15/02/2027;347440
AF332OT;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4750;2022;;;31/12/2032;25/01/2027;272084
AF332OU;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4743;2022;;;31/12/2032;08/02/2027;347365
AF395VF;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4747;2022;;;31/12/2032;09/10/2026;76946
AF395WK;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4731;2022;;;31/12/2032;18/09/2026;72346
AF395WN;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4864;2022;;;31/12/2032;20/02/2027;419023
AF395WO;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4735;2022;;;31/12/2032;15/02/2027;347448
AF481EX;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4740;2022;;;31/12/2032;08/10/2026;76939
AF481EY;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4739;2022;;;31/12/2032;06/10/2026;76907
AF481EZ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4737;2022;;;31/12/2032;26/09/2026;74604
AF481FA;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4736;2022;;;31/12/2032;16/10/2026;77022
AF481FB;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4734;2022;;;31/12/2032;07/10/2026;76918
AF481FT;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4728;2022;;;31/12/2032;16/10/2026;77024
AF481FU;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4727;2022;;;31/12/2032;14/11/2026;130666
AF481FV;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4717;2022;;;31/12/2032;20/10/2026;125355
AF481FW;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4719;2022;;;31/12/2032;17/10/2026;77040
AF481FX;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4723;2022;;;31/12/2032;13/10/2026;76979
AF481FY;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4720;2022;;;31/12/2032;13/11/2026;130652
AF525BH;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4744;2022;;;31/12/2032;12/11/2026;125537
AF525BI;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4738;2022;;;31/12/2032;09/10/2026;76950
AF525BJ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4716;2022;;;31/12/2032;13/12/2026;263397
AF525BK;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4726;2022;;;31/12/2032;06/11/2026;125480
AF525BL;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4708;2022;;;31/12/2032;21/11/2026;130739
AF525BM;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4748;2022;;;31/12/2032;07/11/2026;125491
AF525BN;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4730;2022;;;31/12/2032;19/11/2026;130712
AF525BO;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4724;2022;;;31/12/2032;26/11/2026;130770
AF525BP;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4722;2022;;;31/12/2032;13/12/2026;263399
AF571KX;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4715;2022;;;31/12/2032;27/12/2026;265544
AF571KZ;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4712;2022;;;31/12/2032;10/01/2027;269597
AF571LA;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4718;2022;;;31/12/2032;04/01/2027;269561
AF571LB;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4714;2022;;;31/12/2032;04/01/2027;269557
AF951SB;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4883;2023;;;31/12/2033;23/01/2027;259274
AF951SC;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4882;2023;;;31/12/2033;10/01/2027;256071
AF951SS;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4835;2023;;;31/12/2033;11/02/2027;260737
AF951ST;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4833;2023;;;31/12/2033;21/01/2027;259221
AG026FA;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4832;2023;;;31/12/2033;07/02/2027;260680
AG092WG;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4855;2023;;;31/12/2033;08/10/2026;67048
AG092WH;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4849;2023;;;31/12/2033;09/10/2026;67077
AG232XF;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4840;2023;;;31/12/2033;21/11/2026;122208
AG232XG;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4831;2023;;;31/12/2033;19/11/2026;119313
AH663KD;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4816;2025;;;31/12/2035;06/01/2027;255994
AH663KG;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4817;2025;;;31/12/2035;10/01/2027;256063
AH663KH;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4818;2025;;;31/12/2035;08/01/2027;256034
AH707XM;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4830;2025;;;31/12/2035;06/02/2027;260661
AH707XN;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4819;2025;;;31/12/2035;18/01/2027;259190
NMA874;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4842;2014;;;01/03/2023;18/11/2026;259191
OPB410;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4872;2015;;;31/12/2028;05/10/2026;122438
OPB412;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4858;2015;;;31/12/2028;03/10/2026;122381
OPB415;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4879;2015;;;31/12/2028;22/12/2026;419078
OPB416;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4878;2015;;;31/12/2028;16/09/2026;119272
OPB417;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4871;2015;;;31/12/2028;16/09/2026;119277
PFD594;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4856;2016;;;18/02/2023;15/12/2026;418960
PMP117;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4859;2016;;;17/02/2023;11/01/2027;256089
PMP121;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4813;2016;;;31/12/2026;15/02/2027;418959
PNX648;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4862;2016;;;18/02/2023;08/02/2027;260702
PNX651;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4861;2016;;;18/02/2023;22/01/2027;259258
PON400;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4881;2016;;;01/03/2023;19/12/2026;255160
PON401;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4850;2016;;;01/03/2023;02/01/2027;255923
POS919;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4880;2016;;;31/12/2026;10/10/2026;114211
PPW764;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4860;2016;;;15/11/2026;06/12/2026;253104
PQP048;2042;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;100;4851;2016;;;31/12/2026;03/01/2027;255955
