dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AA841QU,52,SERVICIO COMÚN,2017,29,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,08/11/2026,108739,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,50239/2016,,0048/16,,,45,8AB368185HA146443,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AA841QV,48,SERVICIO COMÚN,2017,25,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,22/11/2026,112250,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,50239/2016,,0048/16,,,45,8AB368185HA146447,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AC409LT,75,SERVICIO COMÚN,2018,26,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,13/12/2026,247279,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,45,8AB368187JA147284,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC409LU,70,SERVICIO COMÚN,2018,26,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,09/12/2026,247158,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,45,8AB368187JA147286,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD115XO,77,SERVICIO COMÚN,2018,26,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,01/01/2027,251975,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,45,8AB368187JA149024,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD115XP,9,SERVICIO COMÚN,2018,26,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,14/01/2027,321535,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,45,8AB368187JA149045,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD115XQ,14,SERVICIO COMÚN,2018,26,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,20/01/2027,324864,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,45,8AB368187JA147300,MERCEDES BENZ,OH 1719 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD295FY,71,SERVICIO COMÚN,2018,29,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,28/11/2026,245538,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,50239/2016,,0048/16,,,45,8AB368187KA149184,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD295FZ,30,SERVICIO COMÚN,2018,25,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,09/11/2026,108766,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,50239/2016,,0048/16,,,45,8AB368187KA149138,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD295IC,65,SERVICIO COMÚN,2019,26,2068,30546228270,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,21/01/2027,324895,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,45,8AB368187KA149269,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
