dominio;empresaNro;razonSocial;linea;interno;anioModelo;chasisMarca;carroceriaMarca;vigenciaHasta;vigenciaHastaInspeccionTecnica;tecnicaNro
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
;2058;;2;;;;;;;
