dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AB259JS;160;SERVICIO COMÚN;2017;26;2008;30571966995;LINEA 10 S.A.;08/02/2027;330539;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187HA146585;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2027-12-31
AB570SC;133;SERVICIO COMÚN;2017;26;2008;30571966995;LINEA 10 S.A.;12/09/2026;93390;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187HA146804;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2027-12-31
AB570SD;142;SERVICIO COMÚN;2017;26;2008;30571966995;LINEA 10 S.A.;16/09/2026;93516;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187HA146756;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2027-12-31
AB744EP;118;SERVICIO COMÚN;2018;27;2008;30571966995;LINEA 10 S.A.;17/09/2026;93562;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;METALPAR;;31370/2017;;057/17;;;10;8AB368187JA146945;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AB744EQ;113;SERVICIO COMÚN;2018;27;2008;30571966995;LINEA 10 S.A.;29/10/2026;103547;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;METALPAR;;31370/2017;;057/17;;;10;8AB368187JA146953;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AB744EX;137;SERVICIO COMÚN;2017;27;2008;30571966995;LINEA 10 S.A.;03/09/2026;59762;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;METALPAR;;31370/2017;;057/17;;;10;8AB368187JA146952;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2027-12-31
AD419ZI;102;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;26/12/2026;252635;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149247;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZL;117;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;28/11/2026;245097;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149253;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZM;107;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;05/12/2026;245374;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149259;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZN;105;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;30/10/2026;103593;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149245;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZO;110;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;09/09/2026;93250;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149248;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZP;158;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;16/12/2026;249436;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149257;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZV;121;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;02/12/2026;245256;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149256;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZW;119;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;21/02/2027;330923;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149249;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD419ZZ;114;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;29/11/2026;245140;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149246;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD652FX;145;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;14/01/2027;320621;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149479;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD726VI;115;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;19/11/2026;110909;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149488;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD726VJ;159;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;24/12/2026;249699;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187KA149481;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD841MD;130;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;29/12/2026;252704;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187LA149544;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD892NI;148;SERVICIO COMÚN;2019;26;2008;30571966995;LINEA 10 S.A.;22/12/2026;249622;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187LA149564;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AE096WD;162;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;22/11/2026;244939;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187LA149834;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE096WF;156;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;06/02/2027;327813;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187LA149731;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE096WG;164;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;23/01/2027;320917;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187LA149732;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE096WH;157;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;29/01/2027;326250;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;10;8AB368187LA149602;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE096WX;123;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;31/01/2027;326345;CENT;URBANO PISO BAJO MOV RED;BAM BAM;MENGHI;94769/2016;;0140/16;;;10;8AB368187LA149736;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE096WY;150;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;10/02/2027;330575;CENT;URBANO PISO BAJO MOV RED;BAM BAM;MENGHI;94769/2016;;0140/16;;;10;8AB368187LA149727;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE096WZ;144;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;05/02/2027;327776;CENT;URBANO PISO BAJO MOV RED;BAM BAM;MENGHI;94769/2016;;0140/16;;;10;8AB368187LA149655;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE102JA;161;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;04/11/2026;103663;CENT;URBANO PISO BAJO MOV RED;BAM BAM;MENGHI;94769/2016;;0140/16;;;10;8AB368187LA149840;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE126SH;153;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;08/11/2026;110571;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187LA149836;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE126SI;126;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;16/01/2027;320687;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187LA149847;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE128SQ;140;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;25/01/2027;326124;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187LA149919;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE128SR;108;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;28/01/2027;326218;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187LA149918;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE128SS;134;SERVICIO COMÚN;2020;26;2008;30571966995;LINEA 10 S.A.;20/01/2027;320797;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187LA149920;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE683BJ;101;SERVICIO COMÚN;2021;26;2008;30571966995;LINEA 10 S.A.;29/10/2026;103522;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187MA150250;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE683BK;128;SERVICIO COMÚN;2021;26;2008;30571966995;LINEA 10 S.A.;13/11/2026;110723;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187MA150332;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE705DN;143;SERVICIO COMÚN;2021;26;2008;30571966995;LINEA 10 S.A.;28/10/2026;103490;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187MA150343;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE705DQ;136;SERVICIO COMÚN;2021;26;2008;30571966995;LINEA 10 S.A.;05/11/2026;103725;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187MA150347;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE705DR;111;SERVICIO COMÚN;2021;26;2008;30571966995;LINEA 10 S.A.;30/10/2026;103576;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187MA150341;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE705DS;109;SERVICIO COMÚN;2021;26;2008;30571966995;LINEA 10 S.A.;30/01/2027;326301;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;10;8AB368187MA150345;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE734CA;120;SERVICIO COMÚN;2021;25;2008;30571966995;LINEA 10 S.A.;18/11/2026;110869;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;2021-15550954;;011/21;;;10;8AB368187MA150510;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE734CB;141;SERVICIO COMÚN;2021;25;2008;30571966995;LINEA 10 S.A.;20/11/2026;110946;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;2021-15550954;;011/21;;;10;8AB368187MA150468;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE734CC;155;SERVICIO COMÚN;2021;25;2008;30571966995;LINEA 10 S.A.;20/09/2026;95361;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;2021-15550954;;011/21;;;10;8AB368187MA150509;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE734CD;131;SERVICIO COMÚN;2021;25;2008;30571966995;LINEA 10 S.A.;11/11/2026;110629;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;2021-15550954;;011/21;;;10;8AB368187MA150325;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE734CE;152;SERVICIO COMÚN;2021;25;2008;30571966995;LINEA 10 S.A.;12/11/2026;110671;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;2021-15550954;;011/21;;;10;8AB368187MA150251;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE943DO;112;SERVICIO COMÚN;2021;28;2008;30571966995;LINEA 10 S.A.;28/02/2027;335906;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;2021-28406356;;016/21;;;10;8BBC67B1ANM001821;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2031-12-31
AE943DP;147;SERVICIO COMÚN;2021;28;2008;30571966995;LINEA 10 S.A.;12/02/2027;330650;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;2021-28406356;;016/21;;;10;8BBC67B1ANM001820;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2031-12-31
AE943DQ;138;SERVICIO COMÚN;2021;28;2008;30571966995;LINEA 10 S.A.;13/02/2027;330696;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;2021-28406356;;016/21;;;10;8BBC67B1ANM001823;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2031-12-31
AE943DT;165;SERVICIO COMÚN;2021;28;2008;30571966995;LINEA 10 S.A.;20/02/2027;330873;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;2021-28406356;;016/21;;;10;8BBC67B1ANM001817;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2031-12-31
AE943DU;104;SERVICIO COMÚN;2021;28;2008;30571966995;LINEA 10 S.A.;19/02/2027;330827;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;2021-28406356;;016/21;;;10;8BBC67B1ANM001819;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2031-12-31
AE943DV;125;SERVICIO COMÚN;2021;28;2008;30571966995;LINEA 10 S.A.;11/02/2027;330611;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;TODOBUS;;2021-28406356;;016/21;;;10;8BBC67B1ANM001818;AGRALE;MT 17.0 LE 6000;SI;JN:NACIONAL;SI;UC:2031-12-31
