dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AF266IF,8506,SERVICIO COMÚN,2022,33,2048,30546246945,EL PUENTE S.A.T.,16/11/2026,119263,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-28406356,,016/21,,,32,8BBC67B1ANM002032,AGRALE,MT 17.0 LE 6000,SI,JN:NACIONAL,SI,UC:2026-12-19
AF332OD,8830,SERVICIO COMÚN,2022,29,2048,30546246945,EL PUENTE S.A.T.,04/03/2027,420085,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-26366578,,015/21,,,32,8BBC59B1ANM003192,AGRALE,MT 15.0 LE Euro V,SI,JN:NACIONAL,SI,UC:2027-01-08
AF332OF,8744,SERVICIO COMÚN,2022,29,2048,30546246945,EL PUENTE S.A.T.,04/02/2027,260623,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-26366578,,015/21,,,32,8BBC59B1ANM003193,AGRALE,MT 15.0 LE Euro V,SI,JN:NACIONAL,SI,UC:2027-01-08
AF332OG,8829,SERVICIO COMÚN,2022,29,2048,30546246945,EL PUENTE S.A.T.,12/02/2027,418881,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-26366578,,015/21,,,32,8BBC59B1ANM003191,AGRALE,MT 15.0 LE Euro V,SI,JN:NACIONAL,SI,UC:2027-01-06
AF395WJ,8525,SERVICIO COMÚN,2022,29,2048,30546246945,EL PUENTE S.A.T.,27/02/2027,419996,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-26366578,,015/21,,,32,8BBC59B1ANM003195,AGRALE,MT 15.0 LE Euro V,SI,JN:NACIONAL,SI,UC:2026-12-16
AF395WL,8524,SERVICIO COMÚN,2022,33,2048,30546246945,EL PUENTE S.A.T.,27/09/2026,74618,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-28406356,,016/21,,,32,8BBC67B1ANM002131,AGRALE,MT 17.0 LE 6000,SI,JN:NACIONAL,SI,UC:2026-12-16
AF395WM,8512,SERVICIO COMÚN,2022,33,2048,30546246945,EL PUENTE S.A.T.,21/02/2027,419045,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2021-28406356,,016/21,,,32,8BBC67B1ANM002130,AGRALE,MT 17.0 LE 6000,SI,JN:NACIONAL,SI,UC:2026-12-16
AF951RH,8745,SERVICIO COMÚN,2023,31,2048,30546246945,EL PUENTE S.A.T.,24/02/2027,419081,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2022-68146731,,2022-76378141,,,32,8BBC59B1APM003283,AGRALE,MT 15.0 LE Euro V,SI,JN:NACIONAL,SI,UC:2027-01-08
AF951RI,8828,SERVICIO COMÚN,2023,31,2048,30546246945,EL PUENTE S.A.T.,11/02/2027,260739,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2022-68146731,,2022-76378141,,,32,8BBC59B1APM003282,AGRALE,MT 15.0 LE Euro V,SI,JN:NACIONAL,SI,UC:2027-01-08
AG202SJ,8511,SERVICIO COMÚN,2023,35,2048,30546246945,EL PUENTE S.A.T.,02/01/2027,255929,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,TODOBUS,,2022-70490029,,2022-76378081,,,32,8BBC67B1ARM002555,AGRALE,MT 17.0 LE 6000,SI,JN:NACIONAL,SI,UC:2033-12-31
