dominio;interno;servicios;anioModelo;cantAsientos;empresaNro;cuit;razonSocial;vigenciaHastaInspeccionTecnica;tecnicaNro;tipoTecnica;categoriaAprob;CarroceriaMarca;CarroceriaModelo;expOrig;expModif;disposicion;tacografoMarca;tacografoNro;linea;chasisNro;chasisMarca;chasisModelo;accesibilidad;jurisdiccion;aireAcondicionado;vigenciaHasta
AC024PW;21;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;30/09/2026;96379;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1227;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC024PX;117;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;16/10/2026;102506;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1231;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC024PZ;103;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;04/11/2026;106821;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1230;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC079JA;32;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;21/11/2026;112226;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1243;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC079JB;7;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;19/02/2027;331891;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1242;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC079JC;37;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;13/11/2026;112062;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1228;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC079JD;39;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;06/02/2027;326695;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1226;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC079JE;90;SERVICIO COMÚN;2015;35;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;08/01/2027;321460;CENT;URBANO COMÚN CON AIRE;TAT;;420069/2011;;461/12;;;15;8CTUPA6L2FMTA1229;PUMA;D.12;SI;JN:NACIONAL;SI;UC:2028-12-31
AC181KB;13;SERVICIO COMÚN;2018;25;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;06/01/2027;252096;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;50239/2016;;0048/16;;;15;8AB368187HA146883;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC207ZW;76;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;12/11/2026;112037;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187JA147269;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC207ZY;38;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;29/10/2026;106749;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187JA147018;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC291KH;69;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;07/11/2026;108737;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187JA146993;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC296DR;56;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;04/11/2026;106835;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062671;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC296DS;110;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;29/10/2026;106764;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062677;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC296DT;52;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;27/10/2026;106687;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062516;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC310FE;10;SERVICIO COMÚN;2018;25;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;05/11/2026;106854;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;50239/2016;;0048/16;;;15;8AB368187HA146882;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC413MS;93;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;14/11/2026;112093;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB002473;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC413PB;97;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;30/12/2026;251973;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062485;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC413PC;43;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;21/01/2027;324932;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062068;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC413PD;81;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;10/09/2026;59060;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062513;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC413PR;77;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;30/09/2026;96364;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062498;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC413PS;108;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;11/09/2026;59101;CENT;URBANO PISO BAJO MOV RED;METALPAR;;2667/2017;;0007/17;;;15;9BM382189JB062710;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC660OD;67;SERVICIO COMÚN;2018;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;17/09/2026;59239;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;15;8AB368187JA146946;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC660TC;62;SERVICIO COMÚN;2018;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;23/01/2027;324981;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;15;8AB368187JA147114;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AC660UJ;115;SERVICIO COMÚN;2018;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;01/10/2026;96421;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189JB068494;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AC891TO;9;SERVICIO COMÚN;2018;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;06/01/2027;252105;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;15;8AB368187JA147337;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AD051KW;104;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;19/09/2026;59291;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;METALPAR;;31370/2017;;057/17;;;15;8AB368187KA149142;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AD051KZ;101;SERVICIO COMÚN;2018;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;07/10/2026;96481;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;METALPAR;;31370/2017;;057/17;;;15;8AB368187KA149135;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2028-12-31
AD179KE;30;SERVICIO COMÚN;2018;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;04/02/2027;326632;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189JB070680;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2028-12-31
AD404DE;109;SERVICIO COMÚN;2019;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;09/12/2026;247186;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;METALPAR;;31370/2017;;057/17;;;15;8AB368187KA149264;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD529BI;47;SERVICIO COMÚN;2019;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;02/12/2026;245663;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;15;8AB368187KA149378;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD529BJ;71;SERVICIO COMÚN;2019;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;26/11/2026;245511;CENT;URBANO PISO BAJO MOV RED;AUTOBUS;;75501/2016;;073/16;;;15;8AB368187KA149376;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD726QH;70;SERVICIO COMÚN;2019;30;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;04/02/2027;326627;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;CORWIN;;63804/2016;;079/16;;;15;8AB368187LA149540;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD728XM;98;SERVICIO COMÚN;2019;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;15/10/2026;102472;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187KA149504;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD803PY;72;SERVICIO COMÚN;2019;25;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;22/10/2026;102624;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;50239/2016;;0048/16;;;15;8AB368187LA149565;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AD910AV;100;SERVICIO COMÚN;2019;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;23/12/2026;249849;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187KA149511;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2029-12-31
AE082RF;99;SERVICIO COMÚN;2020;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;11/12/2026;247250;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;15;8AB368187LA149650;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE094BJ;83;SERVICIO COMÚN;2020;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;22/12/2026;249830;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2018-66869977;;009/19;;;15;8AB368187LA149649;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE094OI;28;SERVICIO COMÚN;2020;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;23/11/2026;245489;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB133503;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE167JG;29;SERVICIO COMÚN;2020;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;18/02/2027;331836;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB150073;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE167JH;78;SERVICIO COMÚN;2020;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;04/11/2026;106806;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB149860;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE167JI;41;SERVICIO COMÚN;2020;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;27/10/2026;106683;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB149864;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE167JJ;63;SERVICIO COMÚN;2020;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;28/01/2027;325065;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB149862;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE167JK;59;SERVICIO COMÚN;2020;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;10/02/2027;331671;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB150079;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE167JL;46;SERVICIO COMÚN;2020;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;08/02/2027;326733;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB149856;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2030-12-31
AE283RL;119;SERVICIO COMÚN;2020;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;16/12/2026;249708;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;HEPRICAR;;2020-31076393;;020/20;;;15;8AB368187LA149955;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE283RN;48;SERVICIO COMÚN;2020;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;08/12/2026;247151;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;HEPRICAR;;2020-31076393;;020/20;;;15;8AB368187LA149957;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE283RO;40;SERVICIO COMÚN;2020;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;15/01/2027;321574;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;HEPRICAR;;2020-31076393;;020/20;;;15;8AB368187LA149843;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2030-12-31
AE716GP;23;SERVICIO COMÚN;2021;25;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;29/01/2027;325091;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;ITALBUS;;2021-15550954;;011/21;;;15;8AB368187MA150392;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE745KQ;74;SERVICIO COMÚN;2021;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;15/10/2026;102451;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2019-111028056;;002/20;;;15;8AB368187MA150393;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE745KR;68;SERVICIO COMÚN;2021;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;23/09/2026;96208;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2019-111028056;;002/20;;;15;8AB368187MA150414;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE752ZL;2;SERVICIO COMÚN;2021;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;11/10/2026;96612;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB148868;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE752ZM;55;SERVICIO COMÚN;2021;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;07/10/2026;96491;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB138835;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE752ZS;53;SERVICIO COMÚN;2021;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;26/09/2026;96272;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB138825;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE752ZT;44;SERVICIO COMÚN;2021;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;10/12/2026;247197;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB139211;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE752ZV;85;SERVICIO COMÚN;2021;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;24/10/2026;102693;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB145162;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE752ZW;58;SERVICIO COMÚN;2021;24;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;02/11/2026;106800;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;40403/2017;;083/17;;;15;9BM382189LB148142;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE809KA;61;SERVICIO COMÚN;2021;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;22/10/2026;102623;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187LA150005;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE809KC;107;SERVICIO COMÚN;2021;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;11/11/2026;112011;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68084/2016;;0068/16;;;15;8AB368187LA150063;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE809KW;15;SERVICIO COMÚN;2021;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;16/09/2026;59221;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2019-111028056;;002/20;;;15;8AB368187MA150527;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE809KZ;84;SERVICIO COMÚN;2021;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;30/09/2026;96369;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2019-111028056;;002/20;;;15;8AB368187MA150321;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
AE816SJ;96;SERVICIO COMÚN;2021;27;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;01/03/2027;337346;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;LA FAVORITA;;68080/2016;;0098/16;;;15;9BM382189LB170986;MERCEDES BENZ;O 500 U 1826/59;SI;JN:NACIONAL;SI;UC:2031-12-31
AE850CB;12;SERVICIO COMÚN;2021;26;67;30546329654;TRANSPORTES SUR-NOR C.I.S.A.;06/02/2027;326675;CENT;URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO;AUTOBUS;;2019-111028056;;002/20;;;15;8AB368187MA150395;MERCEDES BENZ;OH 1721 L-SB/62;SI;JN:NACIONAL;SI;UC:2031-12-31
