dominio,interno,servicios,anioModelo,cantAsientos,empresaNro,cuit,razonSocial,vigenciaHastaInspeccionTecnica,tecnicaNro,tipoTecnica,categoriaAprob,CarroceriaMarca,CarroceriaModelo,expOrig,expModif,disposicion,tacografoMarca,tacografoNro,linea,chasisNro,chasisMarca,chasisModelo,accesibilidad,jurisdiccion,aireAcondicionado,vigenciaHasta
AA033VB,286,SERVICIO COMÚN,2016,29,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,02/03/2027,337369,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,METALPAR,,434705/2010,,2549/10,,,33,8AB368187GA145904,MERCEDES BENZ,OH 1718 L/62,SI,JN:NACIONAL,SI,UC:2026-12-31
AA126FJ,219,SERVICIO COMÚN,2016,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,06/10/2026,96437,CENT,URBANO COMÚN CON AIRE,LA FAVORITA,,332038/2011,,2344/11,,,33,8AB368185GA145940,MERCEDES BENZ,OH 1618 L-SB/55,SI,JN:NACIONAL,SI,UC:2026-12-31
AB057IJ,201,SERVICIO COMÚN,2017,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,11/01/2027,321488,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,33,8AB368187HA146256,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2027-12-31
AB431RH,273,SERVICIO COMÚN,2017,23,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,24/02/2027,335631,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,65045/2016,,074/16,,,33,8AB368185HA146636,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AB967LL,267,SERVICIO COMÚN,2017,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,06/10/2026,96438,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,33,8AB368185HA146748,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2027-12-31
AC019DS,210,SERVICIO COMÚN,2017,27,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,07/01/2027,252108,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,33,8AB368187HA146788,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2027-12-31
AC340VV,211,SERVICIO COMÚN,2018,27,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,08/02/2027,326723,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,33,8AB368187JA147000,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC535TL,251,SERVICIO COMÚN,2018,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,10/02/2027,326749,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,33,8AB368187JA146951,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC817VZ,280,SERVICIO COMÚN,2018,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,28/09/2026,96320,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,33,8AB368185JA147416,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2028-12-31
AC891TP,230,SERVICIO COMÚN,2018,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,29/10/2026,106741,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,33,8AB368187JA147340,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AC949XT,266,SERVICIO COMÚN,2018,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,06/12/2026,247105,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,33,8AB368185JA149058,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2028-12-31
AD085ZR,212,SERVICIO COMÚN,2018,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,25/09/2026,96225,CENT,URBANO PISO BAJO MOV RED,AUTOBUS,,75501/2016,,073/16,,,33,8ab368187JA149028,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2028-12-31
AD624DS,264,SERVICIO COMÚN,2019,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,04/12/2026,245696,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,33,8AB368185KA149290,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2029-12-31
AD624DT,263,SERVICIO COMÚN,2019,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,05/12/2026,247081,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,33,8AB368185KA149328,MERCEDES BENZ,OH 1619 L-SB/55,SI,JN:NACIONAL,SI,UC:2029-12-31
AE063AO,281,SERVICIO COMÚN,2020,27,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,08/12/2026,247119,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,33,8AB368187KA149514,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2030-12-31
AE063AP,265,SERVICIO COMÚN,2019,27,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,09/12/2026,247153,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68084/2016,,0068/16,,,33,8AB368187KA149515,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2029-12-31
AE436SU,268,SERVICIO COMÚN,2020,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,11/01/2027,321487,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,LA FAVORITA,,68086/2016,,0067/16,,,33,8AB368185LA149799,MERCEDES BENZ,OH 1621 L-SB/55,SI,JN:NACIONAL,SI,UC:2030-12-31
AF181VU,223,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,16/01/2027,321591,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150737,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LQ,222,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,15/01/2027,321567,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150764,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LR,258,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,01/02/2027,326580,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150771,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LS,249,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,24/01/2027,324982,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150763,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LU,225,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,20/01/2027,324863,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150738,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LV,255,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,29/01/2027,325087,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150766,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LX,245,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,23/01/2027,324962,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150792,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208LZ,261,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,18/02/2027,331830,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150767,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208MD,234,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,22/01/2027,324936,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150765,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF208MH,253,SERVICIO COMÚN,2022,25,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,27/01/2027,325015,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,ITALBUS,,2021-15550954,,011/21,,,33,8AB368187NA150768,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF254CY,220,SERVICIO COMÚN,2022,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,30/09/2026,96371,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187NA150734,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF254CZ,229,SERVICIO COMÚN,2022,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,01/10/2026,96401,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187NA150735,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF279CA,218,SERVICIO COMÚN,2022,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,17/09/2026,59223,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187NA150731,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF279CB,226,SERVICIO COMÚN,2022,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,14/09/2026,59164,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187NA150732,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF279CC,216,SERVICIO COMÚN,2022,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,01/10/2026,96398,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187NA150733,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2032-12-31
AF990QT,241,SERVICIO COMÚN,2023,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,04/11/2026,106803,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187PA151483,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2033-12-31
AF990QU,252,SERVICIO COMÚN,2023,26,972,33546261889,TRANSPORTES ALMIRANTE BROWN S.A.,11/11/2026,108777,CENT,URBANO PISO BAJO MOVILIDAD REDUCIDA CON AIRE ACONDICIONADO,AUTOBUS,,2018-66869977,,009/19,,,33,8AB368187NA151436,MERCEDES BENZ,OH 1721 L-SB/62,SI,JN:NACIONAL,SI,UC:2033-12-31
